week_ending_date,Hokkaido_Observed,Hokkaido_Estimated,Hokkaido_95Upper,Hokkaido_95Lower,Aomori_Observed,Aomori_Estimated,Aomori_95Upper,Aomori_95Lower,Iwate_Observed,Iwate_Estimated,Iwate_95Upper,Iwate_95Lower,Miyagi_Observed,Miyagi_Estimated,Miyagi_95Upper,Miyagi_95Lower,Akita_Observed,Akita_Estimated,Akita_95Upper,Akita_95Lower,Yamagata_Observed,Yamagata_Estimated,Yamagata_95Upper,Yamagata_95Lower,Fukushima_Observed,Fukushima_Estimated,Fukushima_95Upper,Fukushima_95Lower,Ibaraki_Observed,Ibaraki_Estimated,Ibaraki_95Upper,Ibaraki_95Lower,Tochigi_Observed,Tochigi_Estimated,Tochigi_95Upper,Tochigi_95Lower,Gunma_Observed,Gunma_Estimated,Gunma_95Upper,Gunma_95Lower,Saitama_Observed,Saitama_Estimated,Saitama_95Upper,Saitama_95Lower,Chiba_Observed,Chiba_Estimated,Chiba_95Upper,Chiba_95Lower,Tokyo_Observed,Tokyo_Estimated,Tokyo_95Upper,Tokyo_95Lower,Kanagawa_Observed,Kanagawa_Estimated,Kanagawa_95Upper,Kanagawa_95Lower,Niigata_Observed,Niigata_Estimated,Niigata_95Upper,Niigata_95Lower,Toyama_Observed,Toyama_Estimated,Toyama_95Upper,Toyama_95Lower,Ishikawa_Observed,Ishikawa_Estimated,Ishikawa_95Upper,Ishikawa_95Lower,Fukui_Observed,Fukui_Estimated,Fukui_95Upper,Fukui_95Lower,Yamanashi_Observed,Yamanashi_Estimated,Yamanashi_95Upper,Yamanashi_95Lower,Nagano_Observed,Nagano_Estimated,Nagano_95Upper,Nagano_95Lower,Gifu_Observed,Gifu_Estimated,Gifu_95Upper,Gifu_95Lower,Shizuoka_Observed,Shizuoka_Estimated,Shizuoka_95Upper,Shizuoka_95Lower,Aichi_Observed,Aichi_Estimated,Aichi_95Upper,Aichi_95Lower,Mie_Observed,Mie_Estimated,Mie_95Upper,Mie_95Lower,Shiga_Observed,Shiga_Estimated,Shiga_95Upper,Shiga_95Lower,Kyoto_Observed,Kyoto_Estimated,Kyoto_95Upper,Kyoto_95Lower,Osaka_Observed,Osaka_Estimated,Osaka_95Upper,Osaka_95Lower,Hyogo_Observed,Hyogo_Estimated,Hyogo_95Upper,Hyogo_95Lower,Nara_Observed,Nara_Estimated,Nara_95Upper,Nara_95Lower,Wakayama_Observed,Wakayama_Estimated,Wakayama_95Upper,Wakayama_95Lower,Tottori_Observed,Tottori_Estimated,Tottori_95Upper,Tottori_95Lower,Shimane_Observed,Shimane_Estimated,Shimane_95Upper,Shimane_95Lower,Okayama_Observed,Okayama_Estimated,Okayama_95Upper,Okayama_95Lower,Hiroshima_Observed,Hiroshima_Estimated,Hiroshima_95Upper,Hiroshima_95Lower,Yamaguchi_Observed,Yamaguchi_Estimated,Yamaguchi_95Upper,Yamaguchi_95Lower,Tokushima_Observed,Tokushima_Estimated,Tokushima_95Upper,Tokushima_95Lower,Kagawa_Observed,Kagawa_Estimated,Kagawa_95Upper,Kagawa_95Lower,Ehime_Observed,Ehime_Estimated,Ehime_95Upper,Ehime_95Lower,Kochi_Observed,Kochi_Estimated,Kochi_95Upper,Kochi_95Lower,Fukuoka_Observed,Fukuoka_Estimated,Fukuoka_95Upper,Fukuoka_95Lower,Saga_Observed,Saga_Estimated,Saga_95Upper,Saga_95Lower,Nagasaki_Observed,Nagasaki_Estimated,Nagasaki_95Upper,Nagasaki_95Lower,Kumamoto_Observed,Kumamoto_Estimated,Kumamoto_95Upper,Kumamoto_95Lower,Oita_Observed,Oita_Estimated,Oita_95Upper,Oita_95Lower,Miyazaki_Observed,Miyazaki_Estimated,Miyazaki_95Upper,Miyazaki_95Lower,Kagoshima_Observed,Kagoshima_Estimated,Kagoshima_95Upper,Kagoshima_95Lower,Okinawa_Observed,Okinawa_Estimated,Okinawa_95Upper,Okinawa_95Lower,Japan_Observed,Japan_Estimated,Japan_95Upper,Japan_95Lower
19sep2021,15,17,25,10,5,5,9,2,4,6,10,2,8,8,13,3,5,4,7,1,1,4,7,1,6,7,12,3,8,10,15,5,8,8,12,3,8,7,11,3,23,23,32,15,19,22,30,14,36,43,57,30,21,26,36,17,5,8,13,4,5,4,8,1,1,4,7,1,6,3,5,0,4,3,7,1,4,8,13,4,7,8,13,3,14,13,19,7,20,23,31,15,3,6,10,2,1,5,9,2,12,7,12,3,26,32,43,22,14,17,24,11,5,5,9,2,5,4,7,1,1,2,4,0,1,0,0,0,4,6,9,2,10,8,13,4,3,5,8,1,4,2,5,0,3,4,7,1,5,5,8,1,1,3,6,0,13,17,25,10,1,2,5,0,5,4,8,1,2,6,10,2,5,3,6,1,7,5,9,2,5,5,9,2,1,5,8,1,370,399,469,334
26sep2021,21,17,24,10,3,5,9,2,1,5,9,2,10,8,12,3,5,4,7,1,4,4,8,1,3,7,12,3,8,10,16,5,7,8,12,3,9,7,11,3,18,23,32,14,21,21,29,14,40,44,59,31,27,26,37,17,7,8,13,4,3,4,8,1,1,4,7,1,6,3,5,0,4,3,7,1,2,8,13,4,5,8,13,3,16,13,19,7,27,23,31,15,6,6,10,2,4,5,8,1,5,7,12,3,18,31,43,21,20,17,24,11,2,5,9,1,2,4,7,1,2,2,4,0,0,0,0,0,1,6,10,2,11,8,13,4,3,5,9,2,4,2,5,0,5,4,7,1,5,5,8,1,2,3,6,0,14,18,25,10,1,2,5,0,4,4,7,1,8,6,10,2,4,3,6,0,5,6,10,2,7,5,8,1,7,5,9,2,388,398,469,332
03oct2021,15,18,25,11,6,5,9,2,6,5,9,2,9,7,12,3,1,4,7,1,3,4,7,1,11,6,11,2,13,10,15,5,7,8,12,3,10,7,12,3,26,22,32,14,24,21,29,14,36,44,58,30,32,27,37,17,7,9,14,4,8,4,8,1,1,3,6,1,2,2,5,0,3,3,7,1,5,8,13,4,7,6,11,2,8,13,19,7,14,23,31,15,8,6,10,2,3,5,8,1,4,7,12,3,35,30,41,20,22,18,25,11,3,5,9,1,2,4,7,1,4,1,3,0,3,0,0,0,8,6,10,2,5,9,14,4,5,5,8,1,2,2,5,0,1,4,7,1,3,4,8,1,5,3,6,0,18,18,25,10,4,2,5,0,4,4,8,1,6,6,10,2,7,3,6,1,4,5,10,2,5,5,8,1,9,5,9,2,424,394,462,331
10oct2021,19,18,26,11,4,5,8,1,3,5,9,2,4,8,12,3,0,4,7,1,3,4,7,1,10,6,11,2,9,10,16,5,5,7,12,3,3,8,12,3,22,23,32,15,24,21,29,14,38,44,58,30,25,28,38,18,8,9,14,4,3,4,8,1,1,0,0,0,2,3,5,0,0,3,7,1,14,8,13,4,9,7,11,3,11,13,19,7,25,23,32,16,4,5,9,2,4,5,9,2,10,8,13,3,29,31,41,21,15,19,26,12,0,5,9,1,2,4,7,1,2,2,3,0,0,0,0,0,3,6,10,2,7,9,14,4,3,4,8,1,0,2,5,0,1,3,7,1,10,4,8,1,2,3,6,0,22,18,27,11,1,3,5,0,1,4,7,1,7,6,9,2,3,4,7,1,5,5,10,2,4,5,8,1,7,5,9,2,384,399,468,334
17oct2021,22,18,26,11,6,5,8,1,5,5,9,2,4,8,12,3,1,4,7,1,3,4,7,1,3,6,10,2,7,10,16,5,3,7,11,3,7,8,12,3,19,23,32,15,14,21,29,14,33,43,57,30,19,27,37,17,5,9,14,4,3,4,8,1,0,0,0,0,0,3,5,0,2,3,7,1,2,8,13,4,5,7,11,3,13,13,19,7,11,23,31,15,7,6,10,2,5,5,9,2,4,8,13,3,25,30,40,20,15,19,26,12,2,4,8,1,4,4,7,1,2,2,4,0,2,3,6,1,6,5,9,2,8,9,14,5,4,4,8,1,2,2,5,0,1,3,7,1,6,4,8,1,2,3,6,0,17,19,27,12,1,3,5,0,3,4,7,1,7,5,9,2,3,4,7,1,6,5,9,2,4,5,8,1,7,5,9,2,330,396,466,332
24oct2021,6,18,26,11,4,5,9,2,3,5,9,2,2,8,13,4,3,4,7,1,2,4,7,1,7,6,10,2,7,10,16,5,11,7,11,3,12,8,12,3,19,23,32,14,24,20,28,13,46,41,55,28,18,27,37,17,8,9,14,4,4,4,7,1,2,0,0,0,4,3,6,0,1,3,7,1,2,8,13,4,4,7,11,2,6,12,18,7,27,22,31,15,3,6,9,2,4,5,9,2,6,7,12,3,20,30,40,20,20,19,26,12,5,4,7,1,8,4,7,1,1,2,4,0,1,3,6,1,3,5,10,2,6,10,15,5,5,4,8,1,1,3,6,0,4,3,6,1,3,4,8,1,2,3,6,1,12,19,27,11,3,2,5,0,4,4,7,1,1,6,10,2,3,4,7,1,1,5,9,2,4,5,8,1,5,5,9,2,347,392,462,327
31oct2021,28,17,25,10,9,5,8,1,5,5,9,2,7,8,12,3,2,4,7,1,7,4,7,1,6,6,10,2,9,10,16,5,5,6,11,2,6,8,12,3,24,22,31,14,15,20,28,13,47,40,54,27,29,27,37,17,10,9,14,4,3,4,7,1,4,4,7,1,2,3,6,0,0,0,0,0,8,7,12,3,6,6,11,2,10,11,17,6,25,22,30,15,2,5,9,2,5,5,9,2,4,7,12,3,30,30,40,20,21,18,25,11,5,4,8,1,1,4,7,1,1,2,4,0,2,3,6,1,5,5,9,1,10,9,13,4,7,4,8,1,0,0,0,0,1,3,6,0,6,4,8,1,3,3,6,1,22,18,26,11,1,3,5,0,4,4,7,1,3,6,10,2,3,4,7,1,7,5,8,1,4,5,9,2,5,5,9,2,419,384,454,319
07nov2021,22,17,24,10,6,5,8,1,4,5,8,1,8,8,13,3,3,3,6,1,4,4,7,1,3,6,10,2,6,10,15,5,3,7,11,3,7,8,12,3,21,22,31,14,10,20,28,13,35,40,54,28,27,27,38,18,2,9,14,4,4,4,7,1,5,4,7,1,1,3,6,0,3,3,7,1,2,8,12,3,5,6,10,2,8,12,18,6,16,23,31,15,3,6,10,2,9,5,9,2,11,7,12,3,26,29,40,20,20,18,25,11,3,5,9,1,3,4,7,1,1,2,5,0,2,3,6,1,9,5,9,2,7,9,15,5,1,4,8,1,4,2,5,0,1,3,6,0,3,4,8,1,2,3,6,1,15,18,26,11,2,3,6,0,3,4,8,1,6,6,10,2,6,4,7,1,7,5,8,1,6,5,9,2,4,5,9,2,359,389,457,325
14nov2021,14,17,24,10,2,5,8,1,4,5,8,1,8,8,13,4,2,4,7,1,4,4,7,1,5,6,10,2,4,9,15,5,9,7,11,3,3,7,12,3,24,22,31,14,19,20,28,13,35,39,53,27,22,28,38,18,15,9,14,4,4,3,6,1,2,4,7,1,1,3,6,1,4,3,6,0,7,7,12,3,4,6,10,2,10,12,17,6,23,22,30,15,3,6,10,2,5,5,9,1,8,7,12,3,26,29,40,19,16,18,25,11,3,5,9,1,1,4,7,1,0,0,0,0,2,3,6,0,8,5,9,2,8,9,14,4,3,4,7,1,1,2,5,0,1,3,5,0,3,4,8,1,1,3,6,0,11,17,25,10,1,3,6,0,3,4,8,1,4,5,9,2,2,4,7,1,4,4,8,1,6,6,9,2,5,5,8,1,350,381,449,317
21nov2021,19,16,23,9,6,5,8,1,2,5,8,1,5,8,13,4,5,3,6,1,3,4,7,1,4,6,10,2,5,9,15,4,8,7,11,3,6,7,12,3,18,22,31,13,19,20,27,13,38,39,52,26,26,27,38,18,13,9,13,4,6,4,7,1,3,4,7,1,2,3,6,1,2,3,6,0,8,7,12,3,2,6,10,2,12,12,18,7,16,22,30,14,2,6,10,2,5,5,9,2,6,7,12,3,20,29,39,19,18,17,24,11,5,5,9,2,2,3,7,1,2,0,0,0,2,3,6,1,6,5,9,2,13,9,14,4,6,4,7,1,3,2,5,0,1,0,0,0,4,4,8,1,3,3,5,0,17,16,24,9,2,3,6,0,6,4,7,1,2,5,9,2,5,4,7,1,1,4,7,1,2,5,9,2,7,5,8,1,368,377,445,313
28nov2021,18,15,22,9,6,5,9,2,1,5,8,1,9,8,13,3,2,3,6,1,0,4,7,1,12,6,10,2,5,9,14,4,5,7,11,3,3,7,11,3,18,21,30,13,11,19,26,12,42,39,52,27,24,27,38,17,5,8,13,4,6,4,8,1,1,4,7,1,2,3,6,0,2,3,6,0,3,7,12,3,1,6,10,2,7,11,17,6,12,21,29,14,4,6,10,2,1,5,9,2,5,7,12,3,27,29,39,19,16,17,24,10,5,5,9,1,2,4,7,1,1,0,0,0,1,3,6,0,4,5,10,2,10,9,14,4,3,4,7,1,2,2,5,0,4,3,5,0,1,4,7,1,0,3,5,0,9,15,23,9,7,2,5,0,5,4,8,1,2,5,9,2,4,3,7,1,4,4,7,1,3,5,9,2,2,4,8,1,317,367,435,305
05dec2021,14,15,22,9,2,5,8,1,2,4,8,1,8,8,12,3,4,3,6,0,5,4,7,1,7,6,11,2,12,9,14,4,10,7,11,3,10,7,11,3,24,20,29,12,13,19,26,12,44,38,51,26,29,27,37,17,6,8,13,4,3,4,8,1,1,4,7,1,2,3,6,0,1,3,6,0,7,7,11,3,4,6,10,2,8,11,17,6,13,21,29,14,8,5,9,2,3,5,8,1,9,7,12,2,38,28,38,19,20,17,23,10,4,5,9,1,1,3,6,0,3,2,5,0,3,3,6,0,6,5,9,2,12,8,13,4,5,4,7,1,3,2,5,0,3,3,5,0,2,4,7,1,8,3,5,0,18,15,22,8,2,3,5,0,2,4,7,1,7,5,9,2,2,4,7,1,5,4,7,1,8,5,9,2,3,4,8,1,404,360,428,296
12dec2021,11,14,21,8,5,4,8,1,6,4,8,1,7,8,12,3,7,3,6,0,3,4,7,1,16,6,11,2,10,8,12,3,3,7,11,3,6,7,12,3,17,20,28,12,19,20,27,13,23,37,51,25,28,26,36,17,4,8,13,4,2,4,8,1,2,4,7,1,0,3,6,0,3,2,5,0,8,7,11,3,7,5,10,2,13,11,16,6,16,21,29,13,2,6,10,2,1,5,8,1,6,7,12,2,34,28,38,18,18,16,22,9,3,5,9,2,4,3,6,1,1,2,5,0,5,3,6,0,7,5,9,2,7,8,13,3,8,4,7,1,1,2,5,0,4,3,5,0,2,4,7,1,4,2,5,0,15,14,21,8,4,3,6,0,4,4,7,1,9,5,9,1,3,4,7,1,3,3,7,1,3,5,9,2,5,4,8,1,369,355,422,292
19dec2021,11,15,22,8,5,4,8,1,4,4,8,1,7,7,12,3,2,3,6,0,4,4,7,1,6,6,11,2,7,8,13,4,3,7,12,3,6,7,11,3,14,20,29,12,18,20,27,12,38,38,51,26,23,26,36,17,4,8,12,3,3,4,8,1,2,4,7,1,0,0,0,0,0,2,5,0,4,7,12,3,5,6,10,2,5,11,17,6,16,21,29,14,4,6,10,2,6,5,8,1,5,7,12,3,38,28,38,18,17,16,23,10,8,5,9,2,0,3,6,1,1,2,5,0,3,3,6,0,4,6,10,2,8,8,12,3,1,4,7,1,3,2,5,0,2,3,6,0,4,4,7,1,1,3,5,0,14,15,22,8,3,3,6,0,1,4,7,1,5,5,8,1,4,4,7,1,1,4,7,1,3,5,8,1,2,4,8,1,325,357,425,294
26dec2021,15,15,22,8,5,4,8,1,5,4,8,1,8,8,12,3,3,3,6,0,8,4,7,1,6,6,11,2,7,9,14,4,8,7,12,3,2,7,12,3,15,21,30,13,19,19,26,12,34,38,51,26,24,25,36,16,8,7,12,3,4,4,7,1,5,3,6,1,5,3,6,0,5,2,5,0,13,8,12,3,7,6,10,2,15,11,16,6,27,21,29,14,1,6,10,2,2,4,8,1,10,7,12,3,31,28,38,18,16,16,22,9,6,5,9,2,1,3,6,0,1,2,4,0,1,3,6,0,11,5,9,2,10,8,12,3,2,4,7,1,2,2,5,0,3,3,6,0,4,4,7,1,2,2,5,0,12,14,21,8,0,2,5,0,1,4,7,1,5,5,8,1,0,4,7,1,4,4,7,1,6,5,8,1,5,4,8,1,384,354,420,293
02jan2022,19,15,22,9,2,4,8,1,1,4,7,1,8,8,13,3,0,3,6,0,2,4,7,1,8,6,11,2,7,9,14,4,2,7,12,3,4,7,11,3,23,20,28,12,13,19,26,12,37,38,52,26,23,25,35,16,9,8,12,3,4,4,8,1,4,4,7,1,0,3,6,0,0,2,5,0,5,8,12,3,3,6,11,2,11,11,16,5,16,22,30,14,2,6,10,2,1,5,9,1,7,7,11,2,19,28,39,19,10,16,23,10,2,5,9,1,3,3,6,0,0,0,0,0,1,3,5,0,5,5,9,2,6,8,13,4,5,4,7,1,0,3,6,0,2,3,6,0,3,4,7,1,4,3,5,0,10,15,22,8,1,2,5,0,3,4,7,1,3,5,8,1,0,3,7,1,1,4,8,1,4,5,8,1,7,5,8,1,300,358,425,296
09jan2022,9,15,22,9,1,4,7,1,4,4,8,1,6,8,12,3,7,3,6,0,1,4,7,1,2,6,11,2,5,10,16,5,8,8,12,3,3,7,12,3,19,21,30,13,16,20,27,13,40,40,54,27,23,25,35,16,7,7,12,3,10,4,8,1,2,4,7,1,2,3,6,0,0,2,5,0,5,8,12,3,7,6,11,2,9,11,16,5,10,22,30,14,4,6,10,2,5,5,9,1,3,7,12,2,24,29,39,19,15,16,23,10,5,5,8,1,1,3,6,1,1,0,0,0,1,2,5,0,9,6,10,2,12,8,13,4,5,4,7,1,1,3,6,0,3,3,6,0,2,4,7,1,1,3,5,0,18,16,24,9,1,3,5,0,7,4,7,1,11,5,9,2,7,3,6,1,3,4,8,1,3,5,9,2,5,5,8,1,343,367,437,302
16jan2022,15,16,23,9,1,4,7,1,4,4,7,1,8,8,12,3,2,3,6,0,3,4,7,1,10,6,11,2,5,10,15,5,10,8,13,3,9,7,12,3,25,22,31,13,30,20,28,13,39,40,54,27,25,25,35,16,6,8,12,3,0,4,8,1,4,4,7,1,1,3,6,0,5,3,6,0,4,8,12,3,6,6,11,2,19,11,17,6,33,22,30,14,4,6,10,2,2,5,9,2,6,7,12,2,32,28,39,19,10,16,23,10,1,4,8,1,4,3,6,1,0,0,0,0,1,0,0,0,9,5,10,2,8,9,14,4,4,4,8,1,0,0,0,0,5,3,6,1,3,4,7,1,4,3,6,1,17,16,24,9,4,3,6,0,5,4,7,1,4,5,9,2,3,4,7,1,2,5,8,1,8,5,9,2,4,4,8,1,404,369,439,304
23jan2022,17,16,24,10,3,4,8,1,4,4,8,1,8,8,13,4,2,3,5,0,1,4,8,1,9,6,11,2,7,10,15,5,6,8,12,3,2,8,12,3,24,22,31,14,19,19,27,12,37,41,56,28,29,25,35,16,4,8,12,3,2,4,8,1,1,4,7,1,2,3,6,0,2,3,6,0,5,8,13,4,7,7,11,3,6,11,17,6,23,23,31,15,5,6,11,2,5,5,9,2,7,7,13,3,25,29,40,19,19,16,22,9,4,5,8,1,2,4,7,1,2,0,0,0,0,0,0,0,8,6,10,2,10,8,13,4,4,4,8,1,1,0,0,0,1,3,6,1,4,4,7,1,2,3,6,0,14,16,24,9,4,3,6,0,3,4,7,1,5,5,9,2,2,4,7,1,6,5,8,1,11,6,9,2,8,4,8,1,372,376,446,311
30jan2022,17,17,24,10,4,5,8,1,2,5,8,1,10,8,13,4,2,3,6,0,2,4,7,1,1,6,11,2,6,10,16,5,4,7,12,3,8,7,12,3,25,23,32,14,9,19,26,12,36,43,57,30,26,26,36,16,6,8,13,4,4,4,8,1,3,4,7,1,3,3,5,0,3,3,6,0,6,8,13,4,4,7,12,3,14,12,17,6,28,23,31,15,2,6,11,3,4,5,9,2,11,7,13,3,25,30,41,20,14,16,23,10,6,5,8,1,3,4,7,1,1,0,0,0,2,0,0,0,6,6,10,2,11,9,14,4,6,4,8,1,1,0,0,0,2,4,7,1,3,4,8,1,3,3,6,0,15,17,25,10,1,3,6,0,3,4,7,1,6,6,10,2,2,4,7,1,8,5,9,1,8,6,10,2,6,4,8,1,372,386,454,323
06feb2022,9,17,25,10,5,4,8,1,4,5,8,1,11,9,14,4,2,3,6,0,3,4,8,1,7,6,11,2,8,11,16,6,5,7,12,3,1,8,13,4,19,23,33,14,11,20,27,13,34,45,59,31,22,26,37,17,7,8,13,4,9,4,8,1,3,3,6,1,3,3,5,0,5,3,6,0,3,8,13,4,8,7,12,3,13,12,17,6,24,24,32,16,4,6,11,3,3,5,9,2,9,7,13,3,34,31,42,21,17,16,23,10,6,4,7,1,4,4,7,1,4,2,4,0,1,0,0,0,4,6,10,2,10,9,15,4,3,5,9,2,2,0,0,0,2,4,7,1,3,4,8,1,4,3,6,0,15,18,26,10,2,3,7,1,1,4,8,1,4,6,10,2,2,4,7,1,6,5,9,2,13,6,10,2,5,4,7,1,374,396,466,331
13feb2022,14,17,25,10,3,4,8,1,3,5,8,1,4,9,14,4,1,3,6,0,3,4,8,1,6,7,11,2,7,10,16,5,8,7,12,3,10,8,13,4,15,23,32,14,13,20,28,13,34,45,59,31,25,26,37,17,7,8,13,4,3,4,8,1,3,3,6,1,3,3,5,0,3,3,7,1,6,8,13,4,8,7,12,3,14,12,17,6,23,23,32,16,6,6,11,3,3,6,10,2,8,8,13,3,26,31,42,21,19,16,23,10,2,4,7,1,0,4,7,1,4,2,4,0,0,0,0,0,5,6,11,2,12,9,15,5,1,5,9,1,0,0,0,0,3,4,7,1,8,5,8,1,1,3,6,0,13,18,26,11,3,3,7,1,6,4,8,1,5,6,10,2,5,3,6,1,3,5,9,2,7,6,10,2,7,4,7,1,363,398,469,331
20feb2022,23,17,25,10,3,5,8,1,7,5,9,2,6,8,13,4,1,3,5,0,5,4,8,1,4,7,11,3,6,11,17,6,4,7,11,3,6,8,13,4,19,23,33,14,14,20,28,13,38,45,60,31,19,27,38,18,9,9,13,4,4,4,8,1,4,3,6,0,1,3,6,0,8,4,7,1,2,8,13,4,5,7,12,3,5,12,18,6,16,24,32,16,4,6,11,2,10,5,9,2,6,7,13,3,43,30,41,20,12,16,23,10,6,4,7,1,3,4,7,1,1,1,3,0,4,3,6,0,5,6,11,2,6,10,15,5,1,5,9,2,2,3,6,0,3,4,7,1,3,5,8,1,1,3,6,0,20,18,26,10,0,3,7,1,2,4,8,1,4,6,10,2,3,4,7,1,3,4,8,1,4,6,10,2,5,4,8,1,360,401,474,334
27feb2022,19,18,25,11,3,5,9,2,3,5,9,2,6,9,13,4,2,3,6,0,2,4,8,1,7,7,11,3,15,11,16,6,6,6,11,2,5,8,13,4,24,23,32,14,15,21,29,13,34,44,59,31,28,28,39,18,3,9,14,4,3,4,8,1,4,3,6,1,0,3,6,0,2,3,7,0,4,8,13,4,4,7,12,3,12,12,17,6,21,24,33,17,4,6,11,2,3,5,9,2,8,8,14,3,21,30,41,20,18,16,23,10,9,4,7,1,3,4,7,1,1,1,4,0,3,3,6,0,4,6,11,2,4,9,14,4,3,5,10,2,3,3,6,0,2,4,7,1,3,5,8,1,2,3,6,0,16,18,26,10,5,3,6,0,4,4,7,1,3,6,10,2,2,4,7,1,5,5,8,1,2,6,10,2,3,4,8,1,353,402,476,334
06mar2022,26,18,26,11,3,6,9,2,4,5,9,2,7,9,14,4,5,4,7,1,5,5,8,1,5,7,12,3,14,11,17,6,8,7,11,3,10,8,13,4,26,23,32,14,28,22,30,14,56,45,60,32,35,28,39,18,5,9,14,4,2,4,7,1,2,4,7,1,4,3,6,0,4,3,7,0,8,8,13,4,6,7,12,3,14,12,17,6,24,26,34,17,9,6,10,2,6,5,9,2,12,8,14,3,38,31,42,21,22,17,24,10,2,4,8,1,6,4,7,1,2,2,4,0,3,3,6,1,7,7,11,3,3,9,15,4,4,5,10,2,1,3,6,0,5,4,7,1,3,5,8,1,7,3,5,0,23,18,26,11,4,3,6,0,4,4,8,1,8,6,10,2,2,4,8,1,6,5,9,2,6,6,10,2,6,5,8,1,490,415,486,348
13mar2022,24,19,27,12,4,6,10,2,6,5,9,2,10,9,14,5,4,4,8,1,2,4,8,1,9,7,12,3,11,11,17,6,5,7,11,3,4,9,14,4,21,23,33,14,15,23,31,15,42,46,61,33,21,31,42,21,4,10,15,5,2,4,8,1,2,4,7,1,1,3,7,1,0,3,6,0,3,8,13,4,8,8,12,3,15,12,18,7,28,25,34,17,12,6,10,2,7,5,9,2,8,9,15,4,25,31,43,21,23,17,24,11,7,5,8,1,2,4,8,1,1,2,4,0,1,3,7,1,8,7,12,3,9,10,15,5,1,6,10,2,4,3,6,0,6,4,7,1,8,5,8,1,3,3,6,0,23,20,28,12,3,3,6,0,0,4,8,1,4,6,10,2,6,4,7,1,5,5,9,1,3,6,10,2,6,5,9,1,416,426,497,359
20mar2022,24,19,27,12,4,6,9,2,5,5,9,2,14,10,15,5,4,4,8,1,4,5,9,1,6,7,12,3,17,11,16,6,4,7,12,3,2,9,14,4,25,23,32,14,23,23,31,15,52,45,59,32,29,30,41,20,5,10,15,5,3,4,8,1,6,4,8,1,3,4,7,1,4,3,6,0,11,8,13,4,9,7,12,3,13,12,18,7,26,25,33,17,3,6,10,2,4,5,9,2,6,9,15,4,29,32,43,22,16,17,24,10,6,5,9,1,3,4,8,1,2,2,4,0,1,3,6,1,3,8,13,3,10,9,15,5,8,6,10,2,2,3,6,0,2,3,6,0,7,5,8,1,2,3,6,0,18,19,28,12,4,3,5,0,5,5,8,1,6,6,10,2,2,4,7,1,2,5,9,1,9,6,10,2,8,5,9,2,451,423,496,356
27mar2022,21,19,26,11,7,6,10,2,5,5,9,2,10,10,15,5,0,4,8,1,2,5,9,2,4,7,12,3,7,11,16,5,8,7,12,3,7,8,13,4,23,22,31,14,21,23,31,15,42,43,57,30,25,29,40,19,15,10,15,5,5,4,8,1,3,4,8,1,0,4,8,1,1,3,6,0,5,7,12,3,6,7,11,2,11,12,18,6,17,24,32,16,6,6,10,2,7,5,9,2,6,9,15,4,24,30,41,20,15,17,24,10,5,5,9,2,7,4,8,1,0,2,4,0,4,3,6,1,6,7,12,3,8,10,15,5,2,5,9,2,6,3,6,0,1,3,6,0,5,5,9,1,3,3,6,0,16,19,27,11,3,3,5,0,1,4,8,1,9,6,11,2,2,4,7,1,5,5,9,2,3,6,10,2,6,5,9,2,395,415,489,346
03apr2022,21,18,26,11,5,6,10,2,9,5,9,2,3,9,15,5,9,4,8,1,3,5,9,2,10,7,12,3,11,11,16,6,7,7,11,3,6,8,13,4,34,22,31,14,20,23,31,15,39,44,58,31,36,29,40,19,12,9,15,5,2,4,8,1,3,4,7,1,2,4,7,1,2,3,6,0,8,7,12,3,3,6,11,2,14,12,17,6,24,24,32,16,4,6,10,2,8,5,9,2,13,8,14,3,36,31,42,20,21,17,24,10,5,5,9,2,5,4,7,1,1,0,0,0,3,3,6,1,7,7,12,3,7,10,15,5,5,5,9,2,4,3,6,0,5,3,6,1,8,5,9,2,2,3,5,0,14,19,27,11,2,3,5,0,4,4,8,1,5,6,10,2,4,4,7,1,9,5,9,2,9,6,9,2,8,5,9,1,472,412,487,342
10apr2022,13,18,26,11,5,6,10,2,7,5,9,2,7,9,15,5,3,4,8,1,5,5,9,2,8,7,12,3,10,10,15,5,8,7,12,3,8,8,13,4,32,23,32,14,17,23,31,15,46,44,58,31,33,28,39,18,6,10,15,5,4,4,8,1,3,4,7,1,2,4,7,1,4,3,6,0,6,7,12,3,4,6,11,2,9,11,17,6,29,23,31,15,5,6,10,2,1,5,8,1,8,8,14,3,37,30,41,20,11,17,24,10,3,5,9,1,5,4,8,1,2,2,5,0,2,3,6,1,3,6,11,2,10,9,15,4,4,5,9,1,1,3,6,0,0,3,6,0,2,5,9,2,1,3,6,0,17,18,26,11,0,3,5,0,7,4,8,1,5,6,11,3,0,4,7,1,4,5,9,2,5,6,9,2,3,5,9,2,405,410,481,343
